ID товара,Наименование товара,Ссылка на товар,Регулярная цена,Старая цена
1060688,"Wellkiss Сухой корм для котят, с курицей, 400 гр.",/product/wellkiss-korm-suhoj-dlya-kotyat-s-kuritsej-pak-400g-85523-1060688/,419 ₽,Нет старой цены
1058024,"ProPlan Sterilised Maintenance Влажный корм (мультипак) для взрослых стерилизованных кошек, с индейкой в желе, океанической рыбой в желе, 40х85 гр.",/product/proplan-korm-vlazhnyj-multipak-dlya-sterilizovannyh-koshek-v-zhele-indejka-i-okeanicheskaya-ryba-40h85-gr-613-1058024/,3 225 ₽,Нет старой цены
1059360,"Perfect Fit Сухой корм для кошек для поддержания здоровья почек, с лососем, 2,5 кг",/product/perfect-fit-korm-suhoj-dlya-koshek-zdorove-pochek-s-lososem-2-5kg-83002-1059360/,1 465 ₽,Нет старой цены
1016697,"ProPlan Sterilised Longevis Сухой корм для пожилых стерилизованных кошек старше 7 лет, с высоким содержанием индейки, 400 гр.",/product/proplan-sterilised-suhoj-korm-dlya-pozhilyh-koshek-dlya-sterilizovannyh-s-indejkoj-400-g-982-1016697/,533 ₽,Нет старой цены
1054143,"Purina ONE Kitten сухой корм для котят с курицей и цельными злаками, 750 г",/product/purina-one-kitten-suhoj-korm-dlya-kotyat-s-kuritsej-i-tselnymi-zlakami-750-g-868-1054143/,569 ₽,Нет старой цены
1063314,"Grandorf Fresh Сухой корм для кошек, с ягненком и бататом, 400 гр.",/product/grandorf-fresh-korm-suhoj-dlya-koshek-s-yagnenkom-i-batatom-400-gr-90161-1063314/,1 045 ₽,Нет старой цены
1059548,"Royal Canin Gastrointestinal Kitten Корм сухой диетический для котят в возрасте от 2 до 10 месяцев при нарушениях пищеварения, 2 кг",/product/royal-canin-gastrointestinal-kitten-korm-suhoj-dieticheskij-dlya-kotyat-v-vozraste-ot-2-do-10-mesyatsev-pri-narusheniyah-pishchevareniya-2-kg-83128-1059548/,3 735 ₽,Нет старой цены
1000006,"ProPlan Delicate Digestion Сухой корм для взрослых кошек с чувствительным пищеварением, с высоким содержанием индейки, 3 кг",/product/proplan-delicate-suhoj-korm-dlya-vzroslyh-koshek-pri-chuvstvitelnom-pishchevarenii-s-indejkoj-3-kg-18-1000006/,3 935 ₽,Нет старой цены
1058745,"Guabi Natural Natural Cat Влажный корм (пауч) для взрослых кошек, с курицей, лососем, цельнозерновыми злаками и овощами, 85 гр.",/product/guabi-natural-pauch-dlya-vzroslyh-koshek-kuritsa-losos-tselnozernovye-zlaki-i-ovoshchi-85g-532-1058745/,78 ₽,129 ₽
1061157,"NATURE`S TABLE Влажный корм (пауч) для кошек, индейка в соусе, 85 гр.",/product/nature-s-table-vlazhnyj-korm-dlya-koshek-indejka-v-souse-85-86611-1061157/,53 ₽,Нет старой цены
1000375,"Royal Canin Diabetic DS46 Сухой корм для кошек при сахарном диабете, 1,5 кг",/product/royal-canin-diabetic-ds46-korm-dlya-koshek-pri-saharnom-diabete-1-5-kg-3089-1000375/,3 405 ₽,Нет старой цены
1002550,"Royal Canin Maine Coon Adult Сухой корм для взрослых кошек породы мейн-кун, 10 кг",/product/royal-canin-maine-coon-adult-korm-dlya-koshek-porody-mejn-kun-starshe-15-mesyatsev-10-kg-1017-1002550/,13 495 ₽,Нет старой цены
1054906,"Felix Влажный корм (пауч) для взрослых кошек Природа вкуса, с говядиной в соусе, 75 гр.",/product/felix-priroda-vkusa-korm-vlazhnyj-dlya-koshek-govyadina-75g-668-1054906/,22 ₽,27 ₽
1006587,"Royal Canin Maine Coon Kitten Сухой корм для котят породы мейн-кун в возрасте до 15 месяцев, 400 гр.",/product/royal-canin-kitten-maine-coon-korm-dlya-kotyat-porody-mejn-kun-v-vozraste-do-15-mesyatsev-400-g-1025-1006587/,685 ₽,Нет старой цены
1054755,"Yummy Мясной Деликатес консервы для кошек с цыпленком и скумбрией, 100 г",/product/yummy-myasnoj-delikates-konservy-dlya-koshek-s-tsyplenkom-i-skumbriej-100-g-89071-1054755/,145 ₽,Нет старой цены
1061691,"Sheba Влажный корм (пауч) для кошек Натуральная коллекция, с уткой с яблоками, 75 гр.",/product/sheba-korm-vlazhnyj-dlya-koshek-utka-s-yablokami-75g-90200-1061691/,42 ₽,Нет старой цены
1040789,"Ownat Ultra Корм для кошек, с курицей и рисом, 1,5 кг",/product/ownat-ultra-korm-dlya-koshek-s-kuritsej-i-risom-1-5-kg-1183-1040789/,1 600 ₽,1 999 ₽
1051397,"Brit Premium Cat Sterilized Salmon&Chicken сухой корм для стерилизованных кошек с лососем и курицей, 400г",/product/brit-premium-cat-sterilized-salmon-chicken-suhoj-korm-dlya-sterilizovannyh-koshek-s-lososem-i-kuritsej-400g-933-1051397/,385 ₽,Нет старой цены
1057999,"Mealfeel Влажный корм (консервы) для домашних кошек, паштет из говядины, 100 гр.",/product/mealfeel-vlazhnyj-korm-konservy-dlya-domashnih-koshek-pashtet-iz-govyadiny-100-gr-574-1057999/,93 ₽,Нет старой цены
1049810,"Perfect Fit Влажный корм (пауч) для стерилизованных кошек, с кроликом в соусе, 75 гр.",/product/perfect-fit-vlazhnyj-korm-dlya-sterilizovannyh-koshek-s-krolikom-v-souse-75-g-45514-1049810/,43 ₽,Нет старой цены
1054944,"Yummy Влажный корм (консервы) для кошек, мусс сливочный с телятиной, 100 гр.",/product/konservirovannyj-slivochnyj-muss-dlya-koshek-s-telyatinoj-100-gr-89077-1054944/,95 ₽,Нет старой цены
1054894,"Felix Влажный корм (пауч) для взрослых кошек Аппетитные кусочки, с индейкой в желе, 75 гр.",/product/felix-appetitnye-kusochki-korm-vlazhnyj-dlya-koshek-s-indejkoj-75g-88994-1054894/,30 ₽,33 ₽
1052485,"DELICANA Premium Сухой корм для кошек с чувствительным пищеварением, с индейкой, 400 гр.",/product/delicana-korm-dlya-koshek-s-chuvstvitelnym-pishchevareniem-s-indejkoj-400-g-1226-1052485/,307 ₽,383 ₽
1058476,"Perfect Fit Immunity Влажный ком (пауч) для кошек, с говядиной в желе с семенами льна, 75 гр.",/product/perfect-fit-immunity-korm-vlazhnyj-dlya-koshek-govyadina-v-zhele-s-semenami-lna-75-gr-583-1058476/,43 ₽,Нет старой цены
1061156,"NATURE`S TABLE Влажный корм (пауч) для кошек, курица в соусе, 85 гр.",/product/nature-s-table-vlazhnyj-korm-dlya-koshek-kuritsa-v-souse-85g-86610-1061156/,53 ₽,Нет старой цены
1052570,"Gourmet Влажный корм (пауч) для взрослых кошек Перл Нежное филе, с ягненком в соусе, 75 гр.",/product/gourmet-korm-vlazhnyj-dlya-koshek-kusochki-yagnenka-v-souse-75-g-515-1052570/,32 ₽,42 ₽
1053759,"Sirius Корм сухой для котят, с индейкой, 1,5 кг",/product/sirius-korm-suhoj-dlya-kotyat-s-indejkoj-1-5-kg-1245-1053759/,1 215 ₽,Нет старой цены
1054901,"Felix Влажный корм (пауч) для взрослых кошек Аппетитные кусочки, с ягненком в желе, 75 гр.",/product/felix-appetitnye-kusochki-korm-vlazhnyj-dlya-koshek-s-yagnenkom-75g-88996-1054901/,30 ₽,33 ₽
1054022,"UNICA Adult Sterilized Sensitive сухой корм для стерилизованных кошек с тунцом, 300 гр",/product/unica-adult-sterilized-sensitive-suhoj-korm-dlya-sterilizovannyh-koshek-s-tuntsom-300-gr-1255-1054022/,439 ₽,Нет старой цены
1061155,"NATURE`S TABLE Влажный корм (пауч) для кошек, говядина в соусе, 85 гр.",/product/nature-s-table-vlazhnyj-korm-dlya-koshek-govyadina-v-souse-85g-86609-1061155/,53 ₽,Нет старой цены
1020581,"Perfect Fit Сухой корм для стерилизованных кошек, с говядиной, 650 гр.",/product/perfect-fit-korm-suhoj-dlya-sterilizovannyh-koshek-s-govyadinoj-650-g-973-1020581/,445 ₽,Нет старой цены
1001782,"Royal Canin British Shorthair 36 Adult Сухой корм для взрослых кошек породы британская короткошерстная, 10 кг",/product/royal-canin-38-adult-korm-suhoj-dlya-koshek-porody-britanskaya-korotkosherstnaya-10-kg-1016-1001782/,13 495 ₽,Нет старой цены
1054982,"Wellkiss Влажный корм (консервы) для кошек, цыпленок с морковью, 100 гр.",/product/wellkiss-vlazhnyj-korm-konservy-dlya-koshek-tsyplenok-s-morkovyu-100-gr-477-1054982/,115 ₽,135 ₽
1050548,Brit Premium пауч для взрослых стерилизованных кошек лосось в соусе,/product/brit-premium-pauch-dlya-vzroslyh-sterilizovannyh-koshek-losos-v-souse-88963-1050548/,73 ₽,Нет старой цены
1058847,"Mealfeel Влажный корм (консервы) для кошек, мусс из курицы с топпингом из тунца, 85 гр.",/product/mealfeel-konservy-dlya-koshek-muss-iz-kuritsy-s-toppingom-iz-tuntsa-85g-82978-1058847/,179 ₽,Нет старой цены
1054020,"UNICA Adult Sterilized Luxury Hairball сухой корм для стерилизованных кошек с ягненком, 300 гр",/product/unica-adult-sterilized-luxury-hairball-suhoj-korm-dlya-sterilizovannyh-koshek-s-yagnenkom-300-gr-1254-1054020/,439 ₽,Нет старой цены
1037605,"Royal Canin Skin & Coat сухой корм для стерилизованных кошек с чувствительной кожей и шерстью, 400 г",/product/royal-canin-skin-coat-suhoj-korm-dlya-sterilizovannyh-koshek-s-chuvstvitelnoj-kozhej-i-sherstyu-400-g-3107-1037605/,799 ₽,Нет старой цены
1061158,"NATURE`S TABLE Влажный корм (пауч) для кошек, лосось в соусе, 85 гр.",/product/nature-s-table-vlazhnyj-korm-dlya-koshek-losos-v-souse-85g-86612-1061158/,53 ₽,Нет старой цены
1060686,"Wellkiss Сухой корм для стерилизованных кошек, с ягненком, 400 гр.",/product/wellkiss-korm-suhoj-dlya-sterilizovannyh-koshek-s-yagnenkom-pak-400g-85522-1060686/,419 ₽,Нет старой цены
1060684,"Wellkiss Сухой корм для стерилизованных кошек, с индейкой, 400 гр.",/product/wellkiss-korm-suhoj-dlya-sterilizovannyh-koshek-s-indejkoj-pak-400g-85521-1060684/,419 ₽,Нет старой цены
1037606,"Royal Canin Skin & Coat сухой корм для стерилизованных кошек с чувствительной кожей и шерстью, 1,5 кг",/product/royal-canin-skin-coat-suhoj-korm-dlya-sterilizovannyh-koshek-s-chuvstvitelnoj-kozhej-i-sherstyu-1-5-kg-3107-1037606/,2 565 ₽,Нет старой цены
1061158,"NATURE`S TABLE Влажный корм (пауч) для кошек, лосось в соусе, 85 гр.",/product/nature-s-table-vlazhnyj-korm-dlya-koshek-losos-v-souse-85g-86612-1061158/,53 ₽,Нет старой цены
1060686,"Wellkiss Сухой корм для стерилизованных кошек, с ягненком, 400 гр.",/product/wellkiss-korm-suhoj-dlya-sterilizovannyh-koshek-s-yagnenkom-pak-400g-85522-1060686/,419 ₽,Нет старой цены
1058023,"ProPlan Корм влажный (мультипак) для кошек: с индейкой в желе, ягненком в желе и уткой в соусе, 40х85 гр.",/product/proplan-korm-vlazhnyj-multipak-dlya-koshek-s-indejkoj-v-zhele-yagnenkom-v-zhele-i-utkoj-v-souse-40h85-gr-612-1058023/,3 225 ₽,Нет старой цены
1060684,"Wellkiss Сухой корм для стерилизованных кошек, с индейкой, 400 гр.",/product/wellkiss-korm-suhoj-dlya-sterilizovannyh-koshek-s-indejkoj-pak-400g-85521-1060684/,419 ₽,Нет старой цены
1054670,"Четвероногий Гурман Влажный корм (консервы) для кошек и котят с 1 месяца, мусс с говядиной, 100 гр.",/product/chetveronogij-gurman-konservy-dlya-koshek-s-govyadinoj-861-1054670/,165 ₽,Нет старой цены
1051724,"Gourmet Влажный корм (пауч) для взрослых кошек Перл Морской дуэт, с креветкой и лососем в соусе, 75 гр.",/product/gourmet-perl-morskoj-duet-pauch-dlya-koshek-krevetka-i-losos-75g-512-1051724/,32 ₽,42 ₽
